feature,score
SubstanceB_SpDiam_A,0.0
SubstanceB_NaasN,0.0
SubstanceB_ATSC4dv,0.0
SubstanceB_Mi,0.0
SubstanceB_AATSC3v,0.0
SubstanceB_ATS7p,0.0
SubstanceB_ETA_shape_p,0.0
SubstanceB_ATS0i,0.0
SubstanceB_GATS1i,0.0
SubstanceB_ATSC7c,0.0
SubstanceB_NssBH,0.0
SubstanceB_ATSC2are,0.0
SubstanceB_MPC4,0.0
SubstanceB_MATS8m,0.0
SubstanceB_ATS0m,0.0
SubstanceB_AETA_eta_B,0.0
SubstanceB_n11FaRing,0.0
SubstanceB_VE3_Dzv,0.0
SubstanceB_SpAD_Dzare,0.0
SubstanceB_NssSnH2,0.0
SubstanceB_ATS6s,0.0
SubstanceB_AATSC3se,0.0
SubstanceB_BCUTZ-1l,0.0
SubstanceB_ETA_beta,0.0
SubstanceB_BCUTc-1l,0.0
SubstanceB_AATS8d,0.0
SubstanceB_JGI2,0.0
SubstanceB_SlogP_VSA1,0.0
SubstanceB_MAXsNH2,0.0
SubstanceB_AATS3v,0.0
SubstanceB_ATS4are,0.0
SubstanceB_n6Ring,0.0
SubstanceB_SsSiH3,0.0
SubstanceB_MWC07,0.0
SubstanceB_VR2_DzZ,0.0
SubstanceB_Radius,0.0
SubstanceB_SssssB,0.0
SubstanceB_ETA_beta_ns,0.0
SubstanceB_AATS8p,0.0
SubstanceB_n11FARing,0.0
SubstanceB_Xch-7d,0.0
SubstanceB_BalabanJ,0.0
SubstanceB_MWC10,0.0
SubstanceB_FilterItLogS,0.0
SubstanceB_ATS2i,0.0
SubstanceB_ATSC2m,0.0
SubstanceB_MATS5Z,0.0
SubstanceB_n4AHRing,0.0
SubstanceB_TIC2,0.0
SubstanceB_AATS5d,0.0
SubstanceB_GGI1,0.0
SubstanceB_NssBe,0.0
SubstanceB_AMID_h,0.0
SubstanceB_PEOE_VSA10,0.0
SubstanceB_GATS3pe,0.0
SubstanceB_nBonds,0.0
SubstanceB_SpDiam_Dzi,0.0
SubstanceB_AATS2Z,0.0
SubstanceB_ATSC1c,0.0
SubstanceB_BCUTare-1l,0.0
SubstanceB_nRing,0.0
SubstanceB_MATS3c,0.0
SubstanceB_SpMax_A,0.0
SubstanceB_SpAbs_Dzare,0.0
SubstanceB_AATSC0i,0.0
SubstanceB_AATSC8d,0.0
SubstanceB_SdssS,0.0
SubstanceB_MATS6Z,0.0
SubstanceB_NdS,0.0
SubstanceB_ATSC7Z,0.0
SubstanceB_Xpc-6d,0.0
SubstanceB_AATSC3d,0.0
SubstanceB_GATS2p,0.0
SubstanceB_SsssSiH,0.0
SubstanceB_BCUTpe-1h,0.0
SubstanceB_SM1_Dzare,0.0
SubstanceB_MATS3m,0.0
SubstanceB_nAtom,0.0
SubstanceB_BCUTm-1h,0.0
SubstanceB_ATS3v,0.0
SubstanceB_AATSC4v,0.0
SubstanceB_Xp-1d,0.0
