feature,score
SubstanceA_MATS1i,0.0
SubstanceA_nBondsD,0.0
SubstanceA_TpiPC10,0.0
SubstanceA_AETA_beta,0.0
SubstanceA_AATS3se,0.0
SubstanceA_AATSC6pe,0.0
SubstanceA_Mv,0.0
SubstanceA_n10FHRing,0.0
SubstanceA_SpMAD_Dzse,0.0
SubstanceA_NddC,0.0
SubstanceA_AATS0are,0.0
SubstanceA_n9ARing,0.0
SubstanceA_n6aRing,0.0
SubstanceA_AATSC3m,0.0
SubstanceA_SMR_VSA6,0.0
SubstanceA_nI,0.0
SubstanceA_ATSC6p,0.0
SubstanceA_MATS2s,0.0
SubstanceA_SpAbs_Dzp,0.0
SubstanceA_SpMax_Dzp,0.0
SubstanceA_NdsssP,0.0
SubstanceA_NssssBe,0.0
SubstanceA_GATS8d,0.0
SubstanceA_MATS2dv,0.0
SubstanceA_MPC9,0.0
SubstanceA_VE3_Dzare,0.0
SubstanceA_Sv,0.0
SubstanceA_SMR_VSA5,0.0
SubstanceA_AATSC6p,0.0
SubstanceA_AATS2d,0.0
SubstanceA_MATS4pe,0.0
SubstanceA_AETA_eta_BR,0.0
SubstanceA_SM1_DzZ,0.0
SubstanceA_AMID_O,0.0
SubstanceA_AATS1p,0.0
SubstanceA_SssS,0.0
SubstanceA_ETA_dBeta,0.0
SubstanceA_VR2_Dzm,0.0
SubstanceA_NsssGeH,0.0
SubstanceA_AATS8dv,0.0
SubstanceA_TopoShapeIndex,0.0
SubstanceA_VE3_Dzp,0.0
SubstanceA_VR2_Dzi,0.0
SubstanceA_Xp-2dv,0.0
SubstanceA_AATSC8dv,0.0
SubstanceA_GATS8are,0.0
SubstanceA_SssO,0.0
SubstanceA_SssGeH2,0.0
SubstanceA_ATS4p,0.0
SubstanceA_MATS2c,0.0
SubstanceA_Xpc-4dv,0.0
SubstanceA_NdsCH,0.0
SubstanceA_piPC3,0.0
SubstanceA_SpMax_Dzv,0.0
SubstanceA_ATSC5v,0.0
SubstanceA_nHRing,0.0
SubstanceA_ZMIC5,0.0
SubstanceA_SdCH2,0.0
SubstanceA_MATS7s,0.0
SubstanceA_NtCH,0.0
SubstanceA_ATSC6pe,0.0
SubstanceA_SaaaC,0.0
SubstanceA_SsssssP,0.0
SubstanceA_CIC0,0.0
SubstanceA_SsssNH,0.0
SubstanceA_AATS3s,0.0
SubstanceA_ETA_shape_y,0.0
SubstanceA_ATS0d,0.0
SubstanceA_SpMAD_D,0.0
SubstanceA_ATS5pe,0.0
SubstanceA_GATS7s,0.0
SubstanceA_GATS6se,0.0
SubstanceA_SRW07,0.0
SubstanceA_MATS4se,0.0
SubstanceA_MATS4d,0.0
SubstanceA_n3aRing,0.0
SubstanceA_ETA_epsilon_4,0.0
SubstanceA_ATSC8se,0.0
SubstanceA_Sse,0.0
SubstanceA_n9HRing,0.0
SubstanceA_n8FaHRing,0.0
SubstanceA_MATS2v,0.0
SubstanceA_MATS4Z,0.0
SubstanceA_AATS8m,0.0
SubstanceA_VR3_Dzpe,0.0
SubstanceA_nBondsS,0.0
SubstanceA_TIC3,0.0
SubstanceA_MATS5p,0.0
SubstanceA_AATS2p,0.0
SubstanceA_GATS7Z,0.0
SubstanceA_n3ARing,0.0
SubstanceA_SdSe,0.0
SubstanceA_NssNH2,0.0
SubstanceA_AATS5s,0.0
SubstanceA_SssssC,0.0
SubstanceA_nSpiro,0.0
SubstanceA_BCUTp-1l,0.0
SubstanceA_ZMIC4,0.0
SubstanceA_n12HRing,0.0
SubstanceA_AATS6p,0.0
SubstanceA_ATS6d,0.0
SubstanceA_nN,0.0
SubstanceA_GATS4i,0.0
SubstanceA_SpMax_Dzpe,0.0
SubstanceA_AATSC2d,0.0
SubstanceA_n11FRing,0.0
SubstanceA_AXp-0dv,0.0
SubstanceA_SaaS,0.0
SubstanceA_BCUTd-1l,0.0
SubstanceA_AATS6Z,0.0
SubstanceA_AATSC5dv,0.0
SubstanceA_Xp-4dv,0.0
SubstanceA_SRW03,0.0
SubstanceA_VR2_A,0.0
SubstanceA_MATS5pe,0.0
SubstanceA_n12FHRing,0.0
SubstanceA_GATS8c,0.0
SubstanceA_AATSC0se,0.0
SubstanceA_SaaN,0.0
SubstanceA_VR1_Dzi,0.0
SubstanceA_ATSC4p,0.0
SubstanceA_VSA_EState7,0.0
SubstanceA_ATSC3p,0.0
SubstanceA_MATS7i,0.0
SubstanceA_n7Ring,0.0
SubstanceA_MINsssCH,0.0
SubstanceA_SpMax_Dzm,0.0
SubstanceA_SIC4,0.0
SubstanceA_AETA_eta,0.0
SubstanceA_NssCH2,0.0
SubstanceA_AXp-6dv,0.0
SubstanceA_GATS1se,0.0
SubstanceA_ATSC2v,0.0
SubstanceA_MATS4v,0.0
SubstanceA_VR2_Dzpe,0.0
SubstanceA_ATSC7are,0.0
SubstanceA_NaaNH,0.0
SubstanceA_MATS8p,0.0
SubstanceA_SRW10,0.0
SubstanceA_GATS6v,0.0
SubstanceA_AATSC5p,0.0
SubstanceA_SddssSe,0.0
SubstanceA_GATS4p,0.0
SubstanceA_MATS7m,0.0
SubstanceA_C1SP1,0.0
SubstanceA_SMR_VSA8,0.0
SubstanceA_ATS3s,0.0
SubstanceA_AATSC2p,0.0
SubstanceA_ATS5se,0.0
SubstanceA_n9FaRing,0.0
SubstanceA_Xpc-5dv,0.0
SubstanceA_MATS1s,0.0
SubstanceA_BertzCT,0.0
SubstanceA_VE2_Dzv,0.0
SubstanceA_NssAsH,0.0
SubstanceA_ATS3i,0.0
SubstanceA_C2SP3,0.0
SubstanceA_SpAbs_Dzm,0.0
SubstanceA_MATS8d,0.0
SubstanceA_nBridgehead,0.0
SubstanceA_VE1_Dzpe,0.0
SubstanceA_n10HRing,0.0
SubstanceA_piPC8,0.0
SubstanceA_GATS3p,0.0
SubstanceA_AXp-4dv,0.0
SubstanceA_ATS7pe,0.0
SubstanceA_SssssGe,0.0
SubstanceA_n10FARing,0.0
SubstanceA_GATS3c,0.0
SubstanceA_VE1_Dzare,0.0
SubstanceA_MATS7d,0.0
SubstanceA_Lipinski,0.0
SubstanceA_AXp-7d,0.0
SubstanceA_MATS6c,0.0
SubstanceA_GATS2s,0.0
SubstanceA_MATS8i,0.0
SubstanceA_AATSC6dv,0.0
SubstanceA_ATSC0s,0.0
SubstanceA_AATS7pe,0.0
SubstanceA_AXp-2dv,0.0
SubstanceA_SpDiam_DzZ,0.0
SubstanceA_SssssN,0.0
SubstanceA_ATS5are,0.0
SubstanceA_MATS6p,0.0
SubstanceA_SdsssP,0.0
SubstanceA_MATS3d,0.0
SubstanceA_MATS1d,0.0
SubstanceA_MATS1are,0.0
SubstanceA_AATSC6i,0.0
SubstanceA_ATSC8s,0.0
SubstanceA_BCUTv-1l,0.0
SubstanceA_AETA_eta_L,0.0
SubstanceA_ATSC2dv,0.0
SubstanceA_GATS5pe,0.0
SubstanceA_ATSC2se,0.0
SubstanceA_NddssSe,0.0
SubstanceA_ATSC0Z,0.0
SubstanceA_MDEC-12,0.0
SubstanceA_PEOE_VSA6,0.0
SubstanceA_nG12FARing,0.0
SubstanceA_n6FARing,0.0
SubstanceA_NssPH,0.0
SubstanceA_piPC7,0.0
SubstanceA_VR1_D,0.0
SubstanceA_VR3_Dzare,0.0
SubstanceA_AATS2dv,0.0
SubstanceA_ATS5m,0.0
SubstanceA_nG12FAHRing,0.0
SubstanceA_SpAD_Dzm,0.0
SubstanceA_AXp-7dv,0.0
SubstanceA_NsCH3,0.0
SubstanceA_VE3_DzZ,0.0
SubstanceA_ATS2Z,0.0
SubstanceA_GATS4pe,0.0
SubstanceA_SssPH,0.0
SubstanceA_AATSC4p,0.0
SubstanceA_Xp-6d,0.0
SubstanceA_NssSe,0.0
SubstanceA_VR3_Dzse,0.0
SubstanceA_VR3_Dzv,0.0
SubstanceA_GGI2,0.0
SubstanceA_Mse,0.0
SubstanceA_NsssAs,0.0
SubstanceA_AATS7s,0.0
SubstanceA_ATS8are,0.0
SubstanceA_AETA_beta_s,0.0
SubstanceA_Xc-4dv,0.0
SubstanceA_Vabc,0.0
SubstanceA_TIC0,0.0
SubstanceA_AATS2m,0.0
SubstanceA_MDEC-23,0.0
SubstanceA_TMWC10,0.0
SubstanceA_SpMAD_Dzp,0.0
SubstanceA_ATS3d,0.0
SubstanceA_MIC0,0.0
SubstanceA_Zagreb2,0.0
SubstanceA_MATS7dv,0.0
SubstanceA_n4aHRing,0.0
SubstanceA_ATSC6v,0.0
SubstanceA_Mpe,0.0
SubstanceA_MATS2d,0.0
SubstanceA_ATS1s,0.0
SubstanceA_fragCpx,0.0
SubstanceA_AATSC3dv,0.0
SubstanceA_n11AHRing,0.0
SubstanceA_ATS2pe,0.0
SubstanceA_Xp-1dv,0.0
SubstanceA_MATS1m,0.0
SubstanceA_VE3_Dzm,0.0
SubstanceA_n4aRing,0.0
SubstanceA_MDEO-22,0.0
SubstanceA_n8FAHRing,0.0
SubstanceA_CIC4,0.0
SubstanceA_SssNH2,0.0
SubstanceA_ATSC8d,0.0
SubstanceA_ATSC2s,0.0
SubstanceA_AATS5are,0.0
SubstanceA_SsNH3,0.0
SubstanceA_AXp-0d,0.0
SubstanceA_SlogP_VSA9,0.0
SubstanceA_SpAD_Dzp,0.0
SubstanceA_WPol,0.0
SubstanceA_MATS8dv,0.0
SubstanceA_ATSC0d,0.0
SubstanceA_AATS4d,0.0
SubstanceA_AATS6s,0.0
SubstanceA_AATS4v,0.0
SubstanceA_n6ARing,0.0
SubstanceA_NssO,0.0
SubstanceA_SpAbs_Dzpe,0.0
SubstanceA_AATSC1m,0.0
SubstanceA_Xp-3dv,0.0
SubstanceA_AATS5i,0.0
SubstanceA_ATS0are,0.0
SubstanceA_MPC10,0.0
SubstanceA_AXp-5dv,0.0
SubstanceA_AATSC4are,0.0
SubstanceA_GATS5s,0.0
SubstanceA_AATSC0d,0.0
SubstanceA_ATS5p,0.0
SubstanceA_NsssCH,0.0
SubstanceA_naHRing,0.0
SubstanceA_MWC04,0.0
SubstanceA_GGI4,0.0
SubstanceA_IC2,0.0
SubstanceA_ATSC8dv,0.0
SubstanceA_SlogP_VSA10,0.0
SubstanceA_Sare,0.0
SubstanceA_VR3_A,0.0
SubstanceA_NdssSe,0.0
SubstanceA_AETA_alpha,0.0
SubstanceA_ATS3se,0.0
SubstanceA_n4FAHRing,0.0
SubstanceA_ATS4v,0.0
SubstanceA_SM1_Dzv,0.0
SubstanceA_AATS2are,0.0
SubstanceA_SMR_VSA2,0.0
SubstanceA_VE2_Dzare,0.0
SubstanceA_VR2_Dzv,0.0
SubstanceA_n8AHRing,0.0
SubstanceA_AMID,0.0
SubstanceA_TIC4,0.0
SubstanceA_SpDiam_A,0.0
SubstanceA_NaasN,0.0
SubstanceA_ATSC4dv,0.0
SubstanceA_Mi,0.0
SubstanceA_AATSC3v,0.0
SubstanceA_ATS7p,0.0
SubstanceA_ETA_shape_p,0.0
SubstanceA_ATS0i,0.0
SubstanceA_GATS1i,0.0
SubstanceA_ATSC7c,0.0
SubstanceA_NssBH,0.0
SubstanceA_ATSC2are,0.0
SubstanceA_MPC4,0.0
SubstanceA_MATS8m,0.0
SubstanceA_ATS0m,0.0
SubstanceA_AETA_eta_B,0.0
SubstanceA_n11FaRing,0.0
SubstanceA_VE3_Dzv,0.0
SubstanceA_SpAD_Dzare,0.0
SubstanceA_NssSnH2,0.0
SubstanceA_ATS6s,0.0
SubstanceA_AATSC3se,0.0
SubstanceA_BCUTZ-1l,0.0
SubstanceA_NsAsH2,0.0
SubstanceA_ETA_beta,0.0
SubstanceA_AATSC5d,0.0
SubstanceA_ATSC5m,0.0
SubstanceA_JGI2,0.0
SubstanceA_SlogP_VSA1,0.0
SubstanceA_AATS7Z,0.0
SubstanceA_NsBr,0.0
SubstanceA_AATS3v,0.0
SubstanceA_ATS4are,0.0
SubstanceA_n6Ring,0.0
SubstanceA_SsSiH3,0.0
SubstanceA_MWC07,0.0
SubstanceA_VR2_DzZ,0.0
SubstanceA_Radius,0.0
SubstanceA_SssssB,0.0
SubstanceA_ETA_beta_ns,0.0
SubstanceA_AATS8p,0.0
SubstanceA_n11FARing,0.0
SubstanceA_Xch-7d,0.0
SubstanceA_BalabanJ,0.0
SubstanceA_MWC10,0.0
SubstanceA_FilterItLogS,0.0
SubstanceA_ATS2i,0.0
SubstanceA_ATSC2m,0.0
SubstanceA_nG12FaHRing,0.0
SubstanceA_ATSC6s,0.0
SubstanceA_SpAbs_D,0.0
SubstanceA_ATS0Z,0.0
SubstanceA_AXp-3dv,0.0
SubstanceA_piPC4,0.0
SubstanceA_ATS4m,0.0
SubstanceA_nBase,0.0
SubstanceA_AATS2s,0.0
SubstanceA_VSA_EState6,0.0
SubstanceA_C2SP2,0.0
SubstanceA_MATS4c,0.0
SubstanceA_n11aRing,0.0
SubstanceA_SIC0,0.0
SubstanceA_NsssSnH,0.0
SubstanceA_SM1_Dzm,0.0
SubstanceA_SlogP_VSA3,0.0
SubstanceA_GATS3dv,0.0
SubstanceA_MID_X,0.0
SubstanceA_SsSH,0.0
SubstanceA_ETA_dEpsilon_D,0.0
SubstanceA_MATS4m,0.0
SubstanceA_ATS2are,0.0
SubstanceA_AMID_C,0.0
SubstanceA_MATS5i,0.0
SubstanceA_AATS8se,0.0
SubstanceA_BCUTare-1h,0.0
SubstanceA_ATS2dv,0.0
SubstanceA_C3SP2,0.0
SubstanceA_ATSC0c,0.0
SubstanceA_AATSC2i,0.0
SubstanceA_VE2_Dzi,0.0
SubstanceA_n5FRing,0.0
SubstanceA_n12FaHRing,0.0
SubstanceA_ETA_eta_FL,0.0
SubstanceA_PEOE_VSA2,0.0
SubstanceA_AATS6se,0.0
SubstanceA_ATSC8m,0.0
SubstanceA_Xch-4dv,0.0
SubstanceA_MATS5Z,0.0
SubstanceA_n4AHRing,0.0
SubstanceA_TIC2,0.0
SubstanceA_AATS5d,0.0
SubstanceA_GGI1,0.0
SubstanceA_NssBe,0.0
SubstanceA_AMID_h,0.0
SubstanceA_PEOE_VSA10,0.0
SubstanceA_GATS3pe,0.0
SubstanceA_nBonds,0.0
SubstanceA_SpDiam_Dzi,0.0
SubstanceA_AATS2Z,0.0
SubstanceA_ATSC1c,0.0
SubstanceA_BCUTare-1l,0.0
SubstanceA_nRing,0.0
SubstanceA_MATS3c,0.0
SubstanceA_SpMax_A,0.0
SubstanceA_SpAbs_Dzare,0.0
SubstanceA_AATSC0i,0.0
SubstanceA_AATSC8d,0.0
SubstanceA_SdssS,0.0
SubstanceA_MATS6Z,0.0
SubstanceA_NdS,0.0
SubstanceA_ATSC7Z,0.0
SubstanceA_Xpc-6d,0.0
SubstanceA_AATSC3d,0.0
SubstanceA_GATS2p,0.0
SubstanceA_SsssSiH,0.0
SubstanceA_BCUTpe-1h,0.0
SubstanceA_SM1_Dzare,0.0
SubstanceA_MATS3m,0.0
SubstanceA_nAtom,0.0
SubstanceA_BCUTm-1h,0.0
SubstanceA_ATS3v,0.0
SubstanceA_AATSC4v,0.0
SubstanceA_Xp-1d,0.0
SubstanceA_AATSC5c,0.0
SubstanceA_SsssAs,0.0
SubstanceA_SpMAD_DzZ,0.0
SubstanceA_n5FaRing,0.0
SubstanceA_SIC5,0.0
